Job ID,User ID,Queue Time,Start Time,End Time,Total Nodes Requested,Total CPU Cores Requested,Total Memory Requested (MB),Expected Duration (Sim Units),Assigned Node 1 ID,Assigned Node 1 Cores,Assigned Node 1 Mem (MB),Assigned Node 2 ID,Assigned Node 2 Cores,Assigned Node 2 Mem (MB),Additional Assigned Details
966,1,2002-07-28 01:20:10,2002-07-28 01:20:10,2002-07-28 01:20:20,2,4,NA,10,7,2,263309,7,2,263309,
967,6,2002-07-28 01:20:11,2002-07-28 01:20:11,2002-07-28 01:20:20,2,4,NA,9,1,2,786372,2,2,786372,
969,7,2002-07-28 01:20:13,2002-07-28 01:20:13,2002-07-28 01:20:23,3,6,NA,10,3,2,134108,4,2,134108,5;2;134108
971,7,2002-07-28 01:20:15,2002-07-28 01:20:15,2002-07-28 01:20:24,1,2,NA,9,3,2,757749,,,,
974,10,2002-07-28 01:20:18,2002-07-28 01:20:18,2002-07-28 01:20:24,2,4,NA,6,4,2,669045,5,2,669045,
975,10,2002-07-28 01:20:19,2002-07-28 01:20:19,2002-07-28 01:20:24,2,4,NA,5,8,2,607650,9,2,607650,
980,9,2002-07-28 01:20:24,2002-07-28 01:20:24,2002-07-28 01:20:25,2,4,NA,1,3,2,611346,4,2,611346,
973,9,2002-07-28 01:20:17,2002-07-28 01:20:17,2002-07-28 01:20:26,4,8,NA,9,1,2,241024,2,2,241024,6;2;241024#6;2;241024
976,8,2002-07-28 01:20:20,2002-07-28 01:20:20,2002-07-28 01:20:26,3,6,NA,6,1,2,583961,2,2,583961,7;2;583961
977,7,2002-07-28 01:20:21,2002-07-28 01:20:21,2002-07-28 01:20:27,2,4,NA,6,10,2,999291,11,2,999291,
981,5,2002-07-28 01:20:25,2002-07-28 01:20:25,2002-07-28 01:20:27,2,4,NA,2,3,2,527541,4,2,527541,
978,8,2002-07-28 01:20:22,2002-07-28 01:20:22,2002-07-28 01:20:29,3,6,NA,7,12,2,598428,13,2,598428,14;2;598428
984,5,2002-07-28 01:20:28,2002-07-28 01:20:28,2002-07-28 01:20:29,2,4,NA,1,16,2,243938,17,2,243938,
983,4,2002-07-28 01:20:27,2002-07-28 01:20:27,2002-07-28 01:20:30,4,8,NA,3,1,2,853545,2,2,853545,3;2;853545#4;2;853545
985,7,2002-07-28 01:20:29,2002-07-28 01:20:29,2002-07-28 01:20:30,2,4,NA,1,12,2,843425,13,2,843425,
979,8,2002-07-28 01:20:23,2002-07-28 01:20:23,2002-07-28 01:20:33,4,8,NA,10,15,2,563874,16,2,563874,17;2;563874#18;2;563874
982,9,2002-07-28 01:20:26,2002-07-28 01:20:26,2002-07-28 01:20:35,4,8,NA,9,12,2,106676,13,2,106676,14;2;106676#15;2;106676
988,6,2002-07-28 01:20:32,2002-07-28 01:20:32,2002-07-28 01:20:37,1,2,NA,5,2,2,876587,,,,
986,8,2002-07-28 01:20:30,2002-07-28 01:20:30,2002-07-28 01:20:38,2,4,NA,8,12,2,634533,13,2,634533,
992,9,2002-07-28 01:20:36,2002-07-28 01:20:36,2002-07-28 01:20:39,1,2,NA,3,16,2,692315,,,,
987,5,2002-07-28 01:20:31,2002-07-28 01:20:31,2002-07-28 01:20:41,2,4,NA,10,14,2,765146,1,2,765146,
993,5,2002-07-28 01:20:37,2002-07-28 01:20:37,2002-07-28 01:20:41,3,6,NA,4,2,2,557549,17,2,557549,18;2;557549
989,2,2002-07-28 01:20:33,2002-07-28 01:20:33,2002-07-28 01:20:42,4,8,NA,9,15,2,827152,3,2,827152,4;2;827152#5;2;827152
990,8,2002-07-28 01:20:34,2002-07-28 01:20:34,2002-07-28 01:20:42,4,8,NA,8,6,2,662258,7,2,662258,8;2;662258#9;2;662258
991,8,2002-07-28 01:20:35,2002-07-28 01:20:35,2002-07-28 01:20:43,2,4,NA,8,10,2,675488,11,2,675488,
995,2,2002-07-28 01:20:39,2002-07-28 01:20:39,2002-07-28 01:20:43,1,2,NA,4,16,2,905438,,,,
999,10,2002-07-28 01:20:43,2002-07-28 01:20:43,2002-07-28 01:20:44,2,4,NA,1,12,2,416315,13,2,416315,
994,5,2002-07-28 01:20:38,2002-07-28 01:20:38,2002-07-28 01:20:45,3,6,NA,7,12,2,573671,13,2,573671,19;2;573671
996,8,2002-07-28 01:20:40,2002-07-28 01:20:40,2002-07-28 01:20:45,2,4,NA,5,1,2,281684,14,2,281684,
998,1,2002-07-28 01:20:42,2002-07-28 01:20:42,2002-07-28 01:20:47,3,6,NA,5,3,2,778597,4,2,778597,5;2;778597
1000,3,2002-07-28 01:20:44,2002-07-28 01:20:44,2002-07-28 01:20:48,3,6,NA,4,12,2,460758,13,2,460758,19;2;460758
997,9,2002-07-28 01:20:41,2002-07-28 01:20:41,2002-07-28 01:20:50,2,4,NA,9,2,2,814013,17,2,814013,
